Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
Douala,DLASOU,3.98,9.72,2019-01-17,h18v08,2889.0,4654.0,0.1475,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-02-02,h18v08,2889.0,4654.0,0.7944,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-02-18,h18v08,2889.0,4654.0,0.7532,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-03-06,h18v08,2889.0,4654.0,0.5417,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-03-22,h18v08,2889.0,4654.0,0.6064,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-04-07,h18v08,2889.0,4654.0,0.4863,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-04-23,h18v08,2889.0,4654.0,0.7311,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-05-09,h18v08,2889.0,4654.0,0.6285,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-05-25,h18v08,2889.0,4654.0,0.5917,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-06-10,h18v08,2889.0,4654.0,0.3105,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-06-26,h18v08,2889.0,4654.0,0.3441,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-07-12,h18v08,2889.0,4654.0,0.3721,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-07-28,h18v08,2889.0,4654.0,0.1365,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-08-13,h18v08,2889.0,4654.0,0.0314,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-08-29,h18v08,2889.0,4654.0,0.1166,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-09-14,h18v08,2889.0,4654.0,0.1511,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-09-30,h18v08,2889.0,4654.0,0.2091,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-10-16,h18v08,2889.0,4654.0,0.2025,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-11-01,h18v08,2889.0,4654.0,0.8612,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-11-17,h18v08,2889.0,4654.0,0.6224,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-12-03,h18v08,2889.0,4654.0,0.5982,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2019-12-19,h18v08,2889.0,4654.0,0.6752,5146.0,0b0001010000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-01-01,h18v08,2889.0,4654.0,0.605,5206.0,0b0001010001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-01-17,h18v08,2889.0,4654.0,0.6215,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-02-02,h18v08,2889.0,4654.0,0.2672,5146.0,0b0001010000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-02-18,h18v08,2889.0,4654.0,0.4553,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-03-05,h18v08,2889.0,4654.0,0.4779,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-03-21,h18v08,2889.0,4654.0,0.7597,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-04-06,h18v08,2889.0,4654.0,0.7782,2521.0,0b0000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-04-22,h18v08,2889.0,4654.0,0.892,36940.0,0b1001000001001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
Douala,DLASOU,3.98,9.72,2020-05-08,h18v08,2889.0,4654.0,0.6414,5146.0,0b0001010000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-05-24,h18v08,2889.0,4654.0,0.6078,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-06-09,h18v08,2889.0,4654.0,0.5095,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-06-25,h18v08,2889.0,4654.0,0.5809,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-07-11,h18v08,2889.0,4654.0,0.6076,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-07-27,h18v08,2889.0,4654.0,0.306,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-08-12,h18v08,2889.0,4654.0,0.3819,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-08-28,h18v08,2889.0,4654.0,0.3428,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-09-13,h18v08,2889.0,4654.0,0.5934,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-09-29,h18v08,2889.0,4654.0,0.669,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-10-15,h18v08,2889.0,4654.0,0.5072,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-10-31,h18v08,2889.0,4654.0,0.3454,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-11-16,h18v08,2889.0,4654.0,0.1659,2518.0,0b0000100111010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-12-02,h18v08,2889.0,4654.0,0.7848,2517.0,0b0000100111010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2020-12-18,h18v08,2889.0,4654.0,0.6165,5150.0,0b0001010000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-01-01,h18v08,2889.0,4654.0,0.8482,5206.0,0b0001010001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-01-17,h18v08,2889.0,4654.0,0.5297,36330.0,0b1000110111101010,0b10,"Pixel produced, but most probably cloudy",0b1010,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Douala,DLASOU,3.98,9.72,2021-02-02,h18v08,2889.0,4654.0,0.2619,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-02-18,h18v08,2889.0,4654.0,0.4089,5146.0,0b0001010000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-03-06,h18v08,2889.0,4654.0,0.3318,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-03-22,h18v08,2889.0,4654.0,0.477,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-04-07,h18v08,2889.0,4654.0,0.8511,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-04-23,h18v08,2889.0,4654.0,0.6391,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-05-09,h18v08,2889.0,4654.0,0.8591,3226.0,0b0000110010011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-05-25,h18v08,2889.0,4654.0,0.592,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-06-10,h18v08,2889.0,4654.0,0.3498,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-06-26,h18v08,2889.0,4654.0,0.7957,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-07-12,h18v08,2889.0,4654.0,0.0842,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-07-28,h18v08,2889.0,4654.0,0.0591,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-08-13,h18v08,2889.0,4654.0,0.7631,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-08-29,h18v08,2889.0,4654.0,0.4931,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-09-14,h18v08,2889.0,4654.0,0.6182,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-09-30,h18v08,2889.0,4654.0,0.5361,5146.0,0b0001010000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-10-16,h18v08,2889.0,4654.0,0.6796,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-11-01,h18v08,2889.0,4654.0,0.896,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-11-17,h18v08,2889.0,4654.0,0.893,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-12-03,h18v08,2889.0,4654.0,0.826,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2021-12-19,h18v08,2889.0,4654.0,0.4219,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-01-01,h18v08,2889.0,4654.0,0.2348,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-01-17,h18v08,2889.0,4654.0,0.3928,3558.0,0b0000110111100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-02-02,h18v08,2889.0,4654.0,0.3689,2522.0,0b0000100111011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-02-18,h18v08,2889.0,4654.0,0.4001,35298.0,0b1000100111100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Douala,DLASOU,3.98,9.72,2022-03-06,h18v08,2889.0,4654.0,0.4515,5150.0,0b0001010000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-03-22,h18v08,2889.0,4654.0,0.7702,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-04-07,h18v08,2889.0,4654.0,0.3194,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-04-23,h18v08,2889.0,4654.0,0.8635,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-05-09,h18v08,2889.0,4654.0,0.8503,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-05-25,h18v08,2889.0,4654.0,0.5474,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-06-10,h18v08,2889.0,4654.0,0.8697,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-06-26,h18v08,2889.0,4654.0,0.8421,2521.0,0b0000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-07-12,h18v08,2889.0,4654.0,0.0717,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-07-28,h18v08,2889.0,4654.0,0.1012,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-08-13,h18v08,2889.0,4654.0,0.0783,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-08-29,h18v08,2889.0,4654.0,0.2431,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-09-14,h18v08,2889.0,4654.0,0.1009,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-09-30,h18v08,2889.0,4654.0,0.1728,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-10-16,h18v08,2889.0,4654.0,0.1786,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Douala,DLASOU,3.98,9.72,2022-11-01,h18v08,2889.0,4654.0,0.2482,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
